,TCR,ECS,F_CO2_scale,F_CH4_scale,F_N2O_scale,F_otherGHG_scale,F_O3tr_scale,F_O3st_scale,F_H2Ost_scale,F_contrails_scale,F_aerosols_scale,F_BCsnow_scale,F_landuse_scale,F_volcanic_scale,F_solar_scale,r0,rc,rt
10,1.3158328893031923,2.406680966605174,1.0640758324814457,0.8084181398214018,1.1127444530852089,1.0924538893299176,1.1558213612102537,1.6761899498899706,0.19488817144358384,0.5223122493708131,0.6133868772477018,1.418235546189883,0.5414589307351063,0.9336433752613451,-0.3394557125995985,31.32431416671726,0.020678512321363404,3.8967620681123654
11,1.727013460102366,3.364906471602774,0.9200887828442871,0.8661363944934284,0.9697563186317285,1.0293673407006623,0.8822893242025492,1.4253741230618766,0.842610762367431,2.250365421201751,0.4613192964438605,0.722581514617935,1.042946304337739,1.1447826977814417,-0.7767182162243635,31.124855432378567,0.017215340652650037,3.4616068739851626
12,1.79437637546158,2.9071888585716543,1.1063126602478022,0.8343560725570597,1.0398328265633572,1.1670680217294591,0.8272017036335346,0.6505043733859568,2.3827600132375766,0.8548272008929438,0.5684966521648528,1.4916607724701496,0.6015932884255135,1.1967724830517257,1.059705492109262,37.06380573518732,0.02173755328450373,4.115646835720869
13,2.6746658276467206,8.122531281659453,0.9635058377443374,0.8971311833200518,1.0458328078225387,0.8689613812049624,0.6344152229134767,1.3578780767250156,1.3828365136458813,1.7892456319874959,0.5912445083323183,0.5615109962867005,1.48522788438201,0.8665849480605541,0.1371828921006748,31.171056625368628,0.020297134805261078,4.872404397905515
14,1.3373597341518302,2.6548530414346083,1.115084877253058,0.8744921171129276,0.9500856854497443,1.1821667848180932,1.1239861367194517,0.6166672130916202,0.44025301530617733,0.9844998174046705,0.8359878686169026,1.6559945105898104,0.5756974916104745,1.0902140117856522,-1.1559003025527612,37.37091644979354,0.018596244090365602,4.25735153924358
15,1.703862988539854,3.841713465072395,1.0883794320752167,0.8792760411292455,1.014997552729603,1.0086381756107206,0.6467226281409102,0.46430463220144114,1.7687043157317506,1.1653892851015775,0.41156624471084874,0.8315898645410684,1.2511457733249238,1.2705765357782852,-0.17490303781504424,29.69038476585103,0.022457800727868786,4.309012429332596
16,1.4184999374719578,2.1081143422827995,1.1564100294933466,0.7382136448960823,0.901817186437465,1.0313714193307217,1.1649324383441382,1.4097471883022434,0.9999444265272703,0.4363468310347599,0.8529679046683408,1.4243288432280787,0.9800795618500413,0.9363253317251172,-1.1313903651408748,32.51964586969937,0.01516576477323527,4.605406351836986
17,2.1308724575611673,3.2773755490464476,0.9947475508912267,0.8669520886513923,0.9853917872353701,1.0761320272333588,1.1229319260638249,0.7066087303858418,0.8635359215976082,1.9869503888266,0.5222544812652218,1.000401370451656,0.7805260152925789,1.0761221811986899,1.2078157712503916,35.330556455977444,0.02362090464653023,3.6584691565907437
18,1.496065706552222,2.5097642351772187,1.1000089264195578,0.7728998219980011,1.0242305930033286,1.1379157015049193,0.49378237593078445,1.846567360753645,1.0833848826538923,1.5420570058017045,0.7717858172007499,0.7167129319406541,0.8278574621094736,1.004146605193569,-0.8629665474958931,31.760057190734365,0.021345320004705515,4.928102931553372
19,1.3811581474303614,2.4897584946803772,0.9013510157794183,0.8687701822667613,1.0034787083538381,0.9904537474455454,0.7699319126656909,0.013166165653468176,1.422548010247542,1.4692802085614942,0.4865462658132525,1.164516569022082,1.4034921591439202,1.085756497834651,-0.272560853798252,39.37788326628178,0.019399276361455883,5.169165521829196
20,1.5576694603933414,2.2720291638997367,0.9361459717050062,0.8454153526753043,1.0315766184533832,1.145433191939223,1.0057213709854191,0.9777600304470431,0.9217412749344878,1.0955548653424168,0.4920109896564589,0.863975596927467,0.5417624791718889,0.8587039589517724,3.497406055458754,29.60101414856106,0.018521342160971108,3.9306475953879803
21,2.05266413416222,4.501296560789171,1.092267465759495,0.8238239783345797,1.013542476466699,1.1642097029904754,0.38770101884699026,0.2716032530417607,0.5953302994110414,0.6807592783257609,0.9930744959332813,1.1511056826265038,1.0650711295548065,1.0381416155904393,1.2223001859529044,46.69859966999787,0.020462007026699588,4.3163533976420325
22,2.0330934858116017,3.4929753884341,1.0044754414742283,0.7729662740700274,0.9908771791467883,0.9252207128118046,1.0719881158595144,1.7920853300033461,1.1948937168735483,2.283785669866087,0.48797327571267457,0.8890431045587766,0.944840932383387,1.1685443267567674,1.9239498264471755,35.45683530912828,0.02144513128029892,4.090898290055021
23,2.0183779120090657,3.0391323218085597,1.157387390077578,0.852782640805671,0.9900727578367876,0.9708696779293834,1.2231354726373933,1.6558075662582654,0.40113056410876946,0.9710623763165936,0.8478385864218525,2.1723204389562816,0.9522076521562839,0.9255540529881998,1.5655496044366037,31.533799964225057,0.02199502839179058,3.9187286264519554
24,1.6721871803147959,2.655246020147812,0.968802429777828,0.9115802738221357,1.0215598527870264,0.9885697275835186,0.9133869263931094,1.2370471837338868,0.6677782113537637,0.4224528856876376,0.9710002287308588,1.325123794858652,1.9026703029591405,1.0004652362707092,0.2435683982015444,29.40897606017531,0.02426533257538481,4.441267956694029
25,1.9345969856493763,3.6416176270836282,0.9921707859425942,0.8918644863422167,1.034575229064909,0.9249276830410043,0.8720439006172229,-0.10129986199062668,1.3483584903572343,1.3055217582612142,1.0903413852202475,0.6723808657832407,1.0827977462799219,1.215442692127876,0.5835719974979718,29.6237364820063,0.023560772483144865,3.971832354823597
26,1.6659478931896927,2.603883480731403,1.1664235641284944,0.8591545735607697,0.9551159684641181,0.8674656461585447,1.1026686577889138,1.138858868895436,1.0089617225949463,0.9245380783625711,0.9049707620852202,0.7846064544751189,0.622891331411169,1.0556783442767432,0.337433754284322,36.60893671624248,0.023575212023576042,4.084210441800614
27,1.463081188377356,2.6843109036173436,0.9600885749103399,0.728666615836597,1.0864842263632237,0.7061766147162827,1.2195354714375057,1.1531422060878853,0.16346226704344569,1.4709144634553974,0.43581443553751803,0.8179942540665771,1.039428766957531,1.1500059462397925,0.27764130704791423,26.90143272833587,0.019586879906898294,3.4918077135074586
28,1.970266419470354,3.9838388888066554,1.1742323849711378,0.769429111395024,1.0927811981677393,0.8584709128528789,0.8699896659241446,0.8116454484384039,1.0589057847689691,0.696301025764249,0.4306202206396564,3.183198980006471,0.9314642230299077,1.1732488623653923,-0.8379708894738225,27.46782255094373,0.01742322031233045,5.502804166034267
29,1.7234534102924026,3.424206672580438,0.9955811746709946,0.8432652191036939,0.9493525330688473,1.1888240556603238,1.1701321616265528,0.8363706769360886,1.137226930494912,1.541639670839254,0.5655318199003192,1.1100787863398984,1.382100061192993,1.1500646926188125,1.5481291760632452,28.426382191192978,0.02039692467225436,4.849102327287958
30,1.3452045942020254,2.2318779894665033,1.0718649135275242,0.9364367964770608,0.9603545027122137,0.9457858536475153,0.9742191593778727,0.3585443009837932,1.1235296901180243,1.0837976117355208,0.3966431263461436,0.6686161513504507,1.526071945256263,1.0053769939643598,-0.5551953335743337,25.614107637863114,0.02165068628914035,4.28814444411619
31,2.055695675582376,4.803978926978251,0.9408355124341526,0.782710834574503,1.0155733098460682,0.9645484349046692,0.8686092628165177,1.062112349926999,0.7501428109286568,1.0068607263821416,0.7105803256005043,0.9265487519104288,1.0724303127328896,0.9515409869201743,-0.6365881554071865,33.91387776546716,0.0194337406628674,4.759899068573238
32,1.4752931731676366,2.520626624124516,1.1552084645907519,0.7987641940645157,1.0130685124397665,0.9378910416952326,0.833997673805298,2.0931701083265395,1.4128029330015694,0.8840750756228677,0.6991048490362003,0.8218651686501348,0.2438593010003417,0.9437317521346987,0.6106271533341618,35.22621846030345,0.014946014994067048,3.8770751186933174
33,2.1371457585682516,5.13362542535113,1.1089420980522209,0.9500959038040008,1.0057599449540429,1.0574181320472162,0.6151966361701835,0.8138278645466585,0.47364093106774274,0.6461842480748141,0.4437088091958288,0.6388596743757983,1.4501549780181315,0.9902302781747423,-0.3257578412682338,29.58548234542589,0.023243563171861655,4.869736221348829
34,1.532727392397425,2.5484414252766845,0.9941554193742373,0.9143979087271654,1.0443215291874526,0.8387275042382727,1.344996435079811,1.5050597196300946,1.0234618225972671,1.2742395129226927,0.758596489121791,0.8492330259812609,1.8404970974440518,0.8418628890496678,1.3469930796298981,31.99955719921649,0.01749257816998305,4.444323268871003
35,1.5196562322761433,2.5281226062084636,0.914798140499964,0.8905935637145936,0.9341954990262441,0.9014393838903497,0.5948610443155753,1.593182115702847,1.3440168838220639,0.6479207700736123,0.6308871727374372,0.7460419327841035,0.7854742667408977,1.0650564685875163,1.8139313142093192,33.15919161281314,0.019733987221058024,4.02396212525346
36,1.830963934828414,3.192264998723393,0.9396771456448594,0.9207339899884099,1.0369966028836946,0.8467942343742589,1.0223544221952126,1.1979391586946793,0.5508075821564014,1.7760170418379322,0.3376059505278865,1.4999353788815697,1.5679047019725605,1.0499700817913022,0.5310541231038473,34.07665679257577,0.020152614040803846,4.020739232456128
37,1.324473146977527,1.7946125025738002,1.0338474359854697,0.9846728107350009,1.0232151295228786,0.9842843356956575,1.0917948730587037,-0.36319640353241267,1.316082892947467,2.5794840063565463,0.8597713554165741,0.8873745670379942,0.8295357956029412,1.209087810448407,-0.5884883577407292,30.40057124782416,0.021003821602040923,3.7627756344225407
38,1.4251580937059178,3.0891340835156202,1.0739671894264413,0.8998103803517127,1.016437456506312,1.142330087050174,0.6299916132307177,1.121071498483957,0.9344287691348582,0.8198422556346425,0.7850473403743391,0.5520367447449355,1.092234991137377,1.1230919592814408,1.3905867242104684,31.80972826105214,0.019075711529624666,3.8720170134732608
39,2.3261308269643783,3.9416212226035054,1.0260697029328028,0.894391395751805,1.0184713367821552,1.0453232613118457,0.4208642136799432,1.3542492949697846,0.8731144839209541,1.0838096510166655,0.47900198687974427,0.6751659416221101,0.475103390122564,0.6663389246547126,-0.10402683723601869,17.594964355923295,0.020520616044158703,4.5615260046794335
40,1.7698975428993857,3.338503061952804,0.8813655575020124,1.0611948144313732,1.0009884155709685,1.078331168665748,0.8397831878207,0.5594474588503575,1.127403069722838,1.9746561952690311,0.4579702148438019,1.1646964593971048,1.177350622195985,1.255859343358537,-0.34393481754919186,32.61719265271491,0.019496212873500986,3.341274210013316
41,1.3236648887748765,2.5789701018564104,0.8847259800639404,0.8667101538304184,1.0016445722877394,0.9256345897074809,0.8932567068993804,0.47702730076841804,0.9637850888768835,1.188594784022536,0.6644294684960872,1.2915968650094694,1.2762251205842727,1.0535833532936965,-0.646830047355635,32.24601535429702,0.014126640645519859,4.048941039649038
42,1.7785079884592792,3.3224658944794223,1.0278855472623896,0.934737622937695,0.8875692349579791,1.1068182209194117,1.1589622661006347,2.0253354334286033,1.5600864294166445,1.1851753146744817,0.5292623357396788,1.742493457294999,0.6007740810084801,0.8844826438598996,-0.5007967289442188,28.71512381288052,0.017652648061486167,4.585537383291278
43,2.3202431005645643,5.356180565816975,1.1808485535214621,1.028351846382037,0.9679056922587363,1.111651108586886,1.1193741937234276,0.5998524912862313,0.6085522990313463,0.07874002347316811,0.5351894706783434,1.3890033474210035,1.1036883908972948,0.9930295247366331,2.0490578869499263,28.90546973437863,0.017806897808680132,4.21451631590569
44,2.0900430573724242,3.442962881781592,1.0876970752575115,0.6691313671801571,0.9804406834886478,1.0075287761523286,0.8038014930270921,1.8127931372266288,1.2408508348120721,1.7082719090089848,0.4041727887324217,1.4531230031317122,0.5754832576673984,1.040373319133141,-0.3971910863254915,32.348852237063696,0.01755540081443308,3.66029552217291
45,0.9463717194167499,1.6168545371449237,0.9432609383373164,0.9056047639288286,1.0572292309963882,0.852364175571531,0.5741749164400252,1.243300572777232,1.0273130365403944,1.9438123345659353,0.17906508868767698,1.196308398099124,0.656274775628743,0.9303570125174496,-0.2755066012747942,26.37927978300936,0.020833090881012855,4.104203592296666
46,1.9330683084962337,3.5333023276069335,0.9645076520206538,0.8665244434915037,1.0922447649783105,0.8669086471212909,1.083585910407358,0.7988690903184881,-0.14131670539010677,1.5996815767405712,1.027399648246661,0.674073725091948,0.8700340542395837,1.1401553472427155,-0.14650293196991393,30.0881668799885,0.024716381678147655,4.787599276814345
47,1.7485108350815732,3.0676938763816457,1.1512173354070847,0.8765578512487759,1.1096492821162822,1.15308032746197,1.1236286811870546,0.7662334423304513,0.743617794977059,2.030985098905192,1.1382302339892543,0.5198844186112528,1.4206056683805135,0.9605981684303897,0.06899660049671441,35.70759106899055,0.01672235508110293,4.337964137517637
48,1.2354122972246808,2.5414779153942226,0.9524425835752026,0.7668604144896618,0.9280206147911539,0.8912896536869276,1.0596560629095952,1.197759337818573,1.1686021954812194,1.1764967123790964,0.8133606356449113,0.4212484586005966,0.4473581136825504,0.9536090210772257,-0.429949320684337,36.85376308701861,0.02102408064992884,4.375422534847485
49,1.135504342785973,2.070865329786615,1.0155867959589804,0.7804946998025564,0.9417273835790586,0.9499950323914836,0.4561650667842312,0.9726457226992291,0.057136974156996034,0.5642419318142868,0.5669849778138052,1.9968964208217204,1.49989093039441,0.9093229994852814,1.4578980949793419,36.897232440616754,0.01940702036086233,4.140761915743434
50,2.1768960216931843,4.020846916834425,1.0959699859109144,0.8806892528136782,1.0608589513855222,0.9137912125219176,1.1599301786969278,1.1046546964702926,1.7845607144987832,1.904480734597434,0.5591977643482735,0.5126132872973447,1.4915063564490019,1.1312182794811847,0.004585661560184029,37.47690033394915,0.018539861491961896,3.953655240592505
51,2.141582920524634,3.8305213514118357,0.9739378686184901,0.8568308231618813,1.0191497872188338,1.1627891418612146,1.1608320699290022,0.708627947156804,-0.09011671825604717,1.1995544938244063,1.0109302755271312,0.9960528534507552,0.9094209690962577,1.1067193148703527,0.6567645109558633,31.816373542523472,0.022078693329591965,5.177815253419359
52,2.389167019615924,4.306984970595473,0.9993431888628452,0.9105182607756249,0.9014217784792674,0.9927561651727848,1.1673323815967651,1.0937767307321273,0.6512026881939728,1.5751507520356829,0.7567606635924974,1.0139926280508673,1.2080736366023856,1.066402746741546,1.2633903655495207,32.00658111120164,0.019251524745161362,4.302981637165036
53,2.1078361109171944,3.8480445710511035,1.0323694071133587,0.9438163717717986,0.9968643438733118,0.9776990312206552,1.111774251333937,1.8446892392908034,1.26561233555079,1.1427387311102282,0.48220518247860217,0.7358249168178115,1.0691257116071655,0.8943511724155288,0.6206196830503159,31.168821833769265,0.01928216360998914,3.969771356869039
54,1.1646756518733097,1.7237690568629203,1.0289174800591119,0.9067526821808586,0.8740664357931278,0.79807241462298,0.9530015206964997,1.6130041142285525,0.8700210912267365,1.300829129477083,0.9304472433466838,0.8224190217598027,0.3811911781544475,0.9805599055753774,-0.6653020927679824,32.21873585984123,0.018239061049197543,3.6979866206164145
55,1.9590793570428546,3.6839944773527105,1.032724222382917,0.8313355509794879,1.0188655275587812,1.2022573890887858,0.9598833162214927,1.2101178076367316,0.49543004107301936,1.0242171820990884,0.6228099680781679,0.36875974734636485,0.6857528923430899,1.1020039248768474,2.114941499909463,32.69130360649872,0.01743611650019641,4.828710497041004
56,2.4788582632816425,4.501857684031076,0.8813818678503493,0.9878154698281996,0.9565398502631266,0.9654638390631662,0.802732937966395,0.8050424793869423,1.2546804742449296,1.7422832667858543,0.9506746043202825,0.762265308287165,1.183815076338581,1.0601140413893198,0.3942840236201617,29.92534017103076,0.01776040591666438,3.4655069218483643
57,1.5305568087859291,2.9812157819402607,1.0986483382429681,0.8841063513532356,0.9818216129048145,0.9819473803800024,0.8875152832424215,1.3020087612205702,0.4997739534074791,1.060485386223356,0.45260111808323344,0.5924836204299463,0.8044734551254931,0.9040950945041365,0.26578281044713314,31.630890195849933,0.020709040532498404,4.3878445899177265
58,1.7016501214322086,3.0802466898873635,1.0615159023663971,0.6583976195991443,1.1170076189136375,0.9683894647041332,0.9010731228456569,0.372086501313181,0.538655425988954,1.0178066338326384,0.7141872989701573,0.861925765808656,1.2144638086035133,0.9312642589704413,-0.015852307664300236,35.72377100600521,0.017708347441657158,4.575667543126634
59,1.579526100458596,2.5429092862235203,1.041155290127082,0.8968346110442025,1.0339150728402038,1.0086799228029837,1.036719076891899,0.6840438921060645,0.6485882245389413,0.026596353025408748,0.5293216699268063,0.8553410317138667,1.3634271771512452,1.1483819593436755,0.2642819708086255,29.989627784655003,0.0202959719981886,3.5050263180303096
60,1.3206004210048108,2.75058822069616,0.8327341778160633,0.7572740143164861,0.9720935643078412,0.9272104659834851,1.180882538530365,1.2435555840287487,0.5101509939947898,0.8608290684204196,0.9391742460137282,0.5644211415035608,1.0635974778126576,0.8922947452668373,-0.7199238242609822,37.824038624431005,0.01888118244077544,4.701405040303291
61,1.8366630974406866,2.750353529404095,1.0373460234079155,0.9034825845147944,0.9249019951139119,1.0209595352997178,1.2292905839072086,1.220507320702255,0.3511509264222272,0.7814094456300872,0.42871279419244546,1.2573938346962399,0.8437642875858509,1.0438258301850154,-0.01210111596734098,30.53455826553631,0.01899006062159018,5.0182383266197
62,1.8568531370432202,4.177970189951251,1.037301311980811,1.0389169193105667,1.0428513558628003,1.0621087359031605,1.2968201971657831,1.0358594116930913,1.4221444229183133,1.680582232023919,0.4836919731961195,0.7512557611661,1.1729722761760413,1.1409662193797685,-0.516391777372978,33.89932123723315,0.01945451326116326,3.698481742809771
63,1.6515710227212068,2.9084060712069264,1.0728761531305964,0.9216970551489604,0.8542364291662409,1.238756339955448,1.1172008783118283,0.8871216635559847,0.7604173956105796,1.0371515297436116,0.7701899950527663,0.7260023382394784,0.9237589119486977,1.108720454498212,0.047151846491602534,34.71575877350753,0.017900717284124953,4.077510493319315
64,2.7125247561795245,4.407265651565241,0.8737621440337167,0.8359795506506118,0.9523184858932693,1.1479127554623234,0.8799028186965929,1.4760301672456524,0.7834875551910585,1.2502757299062242,0.39303060676411117,0.5918695948403337,0.864469827407457,1.1712330283247303,-0.7748311129155114,32.10011293954821,0.01869497712954722,3.5463341671703295
65,1.843404338300382,4.158778786923856,1.016386111896355,0.9127302956901134,0.9562305521804266,0.8220531681119783,0.995372393869318,1.9859341287502756,0.9156535119669453,1.8032726474947445,0.5075338554948042,2.4815697724947987,0.6195489196187025,1.1567693276323192,1.2655929372037642,34.01970923691205,0.015304660863851951,4.341837600197677
66,1.6291634567166648,3.093525452539358,1.1594115387373847,0.7921624513777211,1.0642233515790362,1.0391425434385515,0.8529749316064255,2.2152873441091936,1.0147293473904841,0.8888301852777801,0.35769625391695165,1.6806343298596447,0.6353064908553498,0.9381034345580066,0.1736796663580984,29.072498087889628,0.017717025024949175,3.623438911164113
67,2.0679503050199926,3.1418369641080965,0.7985097109686744,0.8824469758173886,0.9796718131904283,1.200896018103248,1.0633613724449638,1.0910397943837238,1.0467097490647337,0.8811835479631267,0.5265625399993827,1.5474774600072783,0.8419006175086728,0.9587627354349385,-0.5071958827886186,32.45270403706105,0.01907710470392955,4.96236715286922
68,1.3367221968843803,2.5444325722709085,1.128195766207095,0.7754077410995075,0.9110261293069325,0.921413497634107,1.6899494454527697,1.5182357597862595,1.6635476502155369,0.7285476414896934,0.6952768724851833,0.8833531242526799,1.0270693958844115,1.0286685029701321,-0.16656980840814117,36.144364436858325,0.020505455305119782,3.762779493692294
69,2.0938391524424413,4.943863624558197,1.1148421051905402,0.9035117501604255,0.8838227759168806,1.0851181894092774,1.2805321820115225,1.1842185112445458,1.2279311426087285,1.9084894097975496,0.3309549344047825,2.0566924956147052,0.3480529288313061,1.1080001793137215,-0.3771894732291998,34.39510814222876,0.019341622634336912,3.9669934646053706
70,2.0111161416304766,3.564615241368028,0.9670423345638923,0.9855643347521879,1.0754913279981795,1.0254363725269364,0.7248072350010064,1.775319585605285,0.3860366631506079,0.8782335629444789,0.46727953516448534,1.7132215493577818,1.3279675691814843,0.9385903860679249,-0.5714279249333393,28.933225868838647,0.018470575995095682,4.769368376255782
71,2.1572930400253916,4.080578351081584,0.9985762205674377,0.8379429567387032,1.0564304926583223,1.0958667712692174,1.0548472404080365,0.43000319553061017,0.18258049974888824,1.4890453127248466,0.8124144586675098,1.4132776550493378,0.8344635736952756,1.035724760202981,0.21581009247627936,36.65734549244121,0.016510314853473974,3.7621520699757647
72,1.8023482126788426,2.9693124805162094,1.2162109897682163,0.8801325883082955,0.9407926956787835,1.166218062224584,1.508467807201085,0.7773425332734483,0.8666780122240987,0.6627751952845745,0.6029668591016832,0.7392329143885705,1.3973993957757613,0.9956382154766477,0.5843020642245813,37.76550124308433,0.01676333595092895,3.6742833440041123
73,1.701873037185593,2.8288436732973934,1.084746920499946,1.0282601990415652,1.0637478519774848,1.0634339855934865,1.2073480669880678,0.8958512595529299,2.0953584340548783,1.439747911630349,0.8948384482636359,1.4968352967557408,0.6858819069578306,0.9700517999944556,1.6432470674612762,38.020771225047326,0.015913614728884612,4.096041689959936
74,1.8269755269675545,2.7180016869876034,1.0346762693697817,0.8139370317158637,1.033134031250501,0.9988413816379486,0.6673970413423113,1.075924519932568,1.4086635728803518,1.546065551705111,0.6857590454138427,0.979558068143004,1.217377783517677,1.0111430759127935,1.691158684824332,39.19708943049133,0.01908307614493237,3.698731488982368
75,2.216741882001944,3.8231063923686937,0.9694485849135219,0.8697379969033943,1.0429939530774879,0.8287552061831541,1.2177342200431183,0.36690821396280515,0.3843270036640619,1.2732473508807811,0.9209022382844133,0.7822081268371446,1.2859817526563688,1.0267459163563115,-0.6911253236175695,35.318840368094136,0.017888827221626116,3.7102353751903054
76,1.8832112728565467,3.1689695470586843,1.1493568882936096,1.0164078083110388,1.1216000930320689,1.1929291948515293,1.1864098877478022,0.5421794215257929,1.4206632473087408,1.7933078745340523,0.6023157780210512,1.024449128055733,1.0528603196504178,1.1069706114437596,-0.32297011380852503,23.293144859537097,0.01816750469519671,3.6623913279047624
77,1.586555927455587,3.0566896515761903,1.1024884849196093,0.8992891518876023,1.1685698010621015,1.089044082219327,1.1874868259484095,0.6537851835056667,0.7273099829654212,2.2094673768687074,0.6362076303388039,1.5066091592913056,0.4218621351585834,0.8729594714029323,-0.5159268453126898,26.845591296824473,0.018530214521647916,4.621595530157186
78,1.9887397522582035,4.80771512820312,1.0472940681159926,0.684351706938703,1.0401295372450665,1.1390601035681776,1.2459104985676241,0.9652419674478382,1.3007813171425868,1.269415298309858,0.3754557686455705,0.6462546738239853,0.4892533353519015,1.098352526042776,1.3562533568418367,39.027937341855036,0.020552751421554657,4.675010065781304
79,1.288667980413057,2.846016013137854,1.1089267752669258,0.8144902856426814,0.9530193739941666,1.076903483777939,1.287510721645626,1.1226123184210555,1.4042852031122863,0.4779350661899081,0.8337416804652767,0.6345068996242185,0.8758412932710307,1.0949146819803428,-0.3281433292771794,41.13238800864771,0.017626993778368995,3.8335324344066923
80,2.1161523766429835,3.7587073454747175,1.029424931595502,0.8792617740916788,0.9337862318701653,1.0379245688191654,1.6131865829504446,0.6830222829697152,1.1271700998789977,1.5525326796083465,0.8112108421469306,1.2244141220804008,0.8830517896885774,0.9871853677050992,-0.3053936010087748,35.22281692766187,0.01874517985571466,4.573594657545148
81,1.7045517459416204,5.807439815129463,0.812467694837844,0.7798258010904696,0.9838289554936661,1.0193433234010447,1.340870035806355,1.8808707888213592,0.6083327751054006,1.3514281644001196,0.6852498639817348,1.7994023327091313,1.084368719412973,0.9663526634073676,0.40712114557314694,40.41316224122612,0.02119741197387433,4.648349898167323
82,1.371445963843961,1.9865092937239444,0.9602949898814314,0.890598953554107,0.975244778946471,1.1008026414223562,0.6254150750019526,0.8799378579976207,0.4379883260494286,0.7652426302186327,0.3698391694888921,0.865486129229814,0.802965280626753,1.084865693468918,-0.6402799123733466,36.749794726221225,0.01646725920408268,4.244478765530128
83,2.7841176938714836,4.92725939900528,1.0142617653470063,0.7747535192335483,0.9761710258148963,1.0795638148374886,0.5205255862725482,1.480442222148497,1.2172361747505904,1.5741465466911924,0.7579866507238197,1.1503945734272496,1.1626183052729462,0.9154907019966368,0.2039710060946982,31.453196652609382,0.0178036751887805,3.369579091634872
84,1.3419429676801162,2.5502798725255684,1.141387031597206,0.8150410728103005,0.985298250604873,1.0096878784372314,1.0034354006263664,1.4087687269459785,1.9155153448096671,1.903985768862047,0.17482019444338182,1.4232345486814268,0.8330350162862097,1.039687641639523,0.7516952798684384,33.2970183698359,0.019295667695854234,5.651658545448354
