,CO2,CH4,N2O,otherGHG,FO3tr,O3st,H2Ost,contrails,aerosols,BCsnow,landuse,volcanic,solar
1777,0.00840464656367031,0.03591229578297181,0.0012274430076181485,-4.4316197988402486e-08,0.04424210536190022,-0.0,0.004309475493956617,0.0,-0.0818181693366994,0.010730284301606921,-0.001763957078,0.107048,-0.036
1778,0.008988266283363138,0.037044941729766884,0.0013112525502063457,-4.7855164328869105e-08,0.0452349475419926,-0.0,0.004445393007572026,0.0,-0.08635498104656036,0.010867737948084055,-0.0019177998059999998,0.060663385,0.017
1779,0.009573348587339915,0.03799412551503315,0.0013924218114278039,-5.1443606075044824e-08,0.04453338387136753,-0.0,0.004559295061803978,0.0,-0.0896883534691455,0.010677873918417801,-0.00207437347,0.057894154,-0.034
1780,0.010160950451601392,0.03879174012892406,0.00147107555773029,-5.507285837252964e-08,0.045501522660585776,-0.0,0.0046550088154708865,0.0,-0.09451549640927455,0.010824721878862794,-0.002233905648,0.094586462,-0.069
1781,0.010756395467829074,0.03945130454254011,0.0015472354323521024,-5.873576966943617e-08,0.04586090608803115,-0.0,0.004734156545104813,0.0,-0.09800445874672649,0.01082521631644005,-0.00239639634,0.104278769,-0.057
1782,0.011355256135202411,0.03994090632140402,0.0016208566335484049,-6.242643860755346e-08,0.04540788204743133,-0.0,0.004792908758568483,0.0,-0.10178647583189054,0.010682323856613102,-0.0025618455459999996,0.106355692,-0.028
1783,0.011960144239206263,0.040283980954864344,0.001692062943757286,-6.613999590231824e-08,0.0452687014269986,-0.0,0.004834077714583721,0.0,-0.10554384942139738,0.010633868974042029,-0.0027303670549999994,-5.332413538,-0.065
1784,0.012394072133608037,0.04047763928281133,0.0017611838541818831,-6.987242400777344e-08,0.0475324045544456,-0.0,0.00485731671393736,0.0,-0.10855646740273603,0.010583436341161928,-0.0029019608669999994,-0.254336615,-0.059
1785,0.012918925512721745,0.04060116994487151,0.0018284033649959457,-7.362040818755116e-08,0.048064495889931516,-0.0,0.004872140393384581,0.0,-0.1136561906858515,0.010708529048207665,-0.003076740770999999,0.023278769,-0.046
1786,0.013497548602503944,0.040681991886874165,0.0018938388019115202,-7.738121359263199e-08,0.04786364547717667,-0.0,0.004881839026424899,0.0,-0.11701778465573193,0.010673423980222498,-0.003254706766999999,0.088355692,-0.022
1787,0.014107965372751202,0.040710435297296496,0.0019573009421480917,-8.115258382207203e-08,0.04840120312515214,-0.0,0.004885252235675579,0.0,-0.12144781515197312,0.010804449938195303,-0.0034359726439999994,0.105663385,-0.001
1788,0.014742344475463765,0.04078028665768512,0.002019039922910406,-8.493265722058421e-08,0.04986502953826778,-0.0,0.004893634398922215,0.0,-0.12675155380833028,0.011150556242274413,-0.0036205384019999992,0.014971077,0.034
1789,0.015393684469449786,0.040834563098862346,0.0020791759769431856,-8.871989782644781e-08,0.04888603119948613,-0.0,0.004900147571863482,0.0,-0.12995423127425842,0.010915698393077874,-0.0038085178299999993,0.078663385,-0.033
1790,0.016058607683658226,0.0408250818997561,0.0021379990085650166,-9.251303838887535e-08,0.04906098845614929,-0.0,0.004899009827970732,0.0,-0.13395158809442767,0.010958714462299136,-0.0039999109279999995,0.100817231,-0.058
1791,0.01674100820731258,0.04075866780141579,0.00219555399343115,-9.631103335854078e-08,0.048113522256228135,-0.0,0.004891040136169895,0.0,-0.13689114568823416,0.010742150803461064,-0.004194831484999999,0.106355692,-0.056
1792,0.01743523329839623,0.04061790962187643,0.0022517505307195177,-1.001130201027338e-07,0.047878783223452,-0.0,0.0048741491546251715,0.0,-0.1404033735632868,0.010688257107540174,-0.0043933932899999995,0.107048,-0.051
1793,0.018138594960275065,0.04045687930853746,0.00230669898965928,-1.0391828690347353e-07,0.047633292946561566,-0.0,0.004854825517024495,0.0,-0.14435188021288797,0.010646724351050681,-0.0045955963429999995,0.107048,-0.065
1794,0.018850042422366885,0.04036442952422811,0.0023607108564239767,-1.077262465559519e-07,0.04893302978173275,-0.0,0.004843731542907373,0.0,-0.14987385330348973,0.010945859085290484,-0.004801440644,-0.001644308,-0.064
1795,0.019567095217139823,0.040307112381362704,0.0024139668001148845,-1.1093995163317228e-07,0.04864634205251621,-0.0,0.004836853485763524,0.0,-0.15297839514914532,0.010890976514215082,-0.005011153771,0.107048,-0.027
1796,0.020299182234783462,0.04018411808842235,0.0024665146268700315,-1.1366335184248611e-07,0.04754496436095379,-0.0,0.004822094170610682,0.0,-0.15633919617593817,0.010646229913473424,-0.005224735724,-0.433644308,-0.033
1797,0.021021865486001965,0.040061735257826754,0.002518355562318262,-1.1657867415020784e-07,0.048751957948849595,-0.0,0.0048074082309392105,0.0,-0.16079922365940458,0.010944375772558714,-0.005442186503,0.057894154,-0.043
1798,0.021764751668923034,0.03998235419627649,0.0025695261461194767,-1.1965232898764946e-07,0.04926083952412415,-0.0,0.004797882503553179,0.0,-0.16512702959193382,0.011046229913473427,-0.005663619897,0.095971077,-0.045
1799,0.022525371951963576,0.03989876722692503,0.0026202745877370354,-1.2285660318120143e-07,0.04856180620719276,-0.0,0.004787852067231003,0.0,-0.1687617365241628,0.010913720642768852,-0.005889149695,0.105663385,-0.047
1800,0.02330085375471618,0.03981753329817748,0.0026708429594514732,-1.261686318956161e-07,0.04870969811551154,-0.0,0.004778103995781297,0.0,-0.17311774175635009,0.010956736711990113,-0.006118775897,0.107048,-0.055
1801,0.024087565430986495,0.039735916653710394,0.00272136959027377,-1.2956955043042882e-07,0.04872451178288499,-0.0,0.004768309998445248,0.0,-0.1764682653027433,0.01097354758961681,-0.006352726081,0.000432615,-0.021
1802,0.024901682393308325,0.03964538965331955,0.0027718554542811545,-1.3304379440941346e-07,0.048264861212986246,-0.0,0.004757446758398345,0.0,-0.1805043709239265,0.010890976514215082,-0.006590886458,0.073817231,-0.01
1803,0.025712688739619256,0.03953628416228716,0.002822336066679627,-1.3657852239748147e-07,0.04775146234247964,-0.0,0.004744354099474459,0.0,-0.18369363594715798,0.010778739184178,-0.006833484605999999,0.099432615,-0.033
1804,0.026543974890688073,0.03939780520917237,0.002873017290085384,-1.4016313953073664e-07,0.048008867999830715,-0.0,0.004727736625100684,0.0,-0.18708723909369612,0.010864276885043263,-0.007080520525,-0.052182769,-0.04
1805,0.027375576121926128,0.039291977580087005,0.002924097062172623,-1.4378890448614978e-07,0.04831696192389952,-0.0,0.004715037309610441,0.0,-0.19183682115210937,0.010951792336217552,-0.0073321080039999995,0.058586462,-0.046
1806,0.0282250030479822,0.039215429897231764,0.002975674544009781,-1.4744860520891642e-07,0.04837013356710277,-0.0,0.004705851587667812,0.0,-0.19531356475757627,0.01099035846724351,-0.007588360832,0.095971077,-0.036
1807,0.029093619593980533,0.03913928418784807,0.003027713942205991,-1.5113629137268553e-07,0.04865824819760041,-0.0,0.004696714102541768,0.0,-0.1994709978351692,0.011074907292954263,-0.007849279009,0.105663385,-0.057
1808,0.02996679581945285,0.0391254239342655,0.0030804105366307732,-1.5484705364210316e-07,0.05014067968416414,-0.0,0.004695050872111859,0.0,-0.20453911338713238,0.011430902348578492,-0.008114976324,0.107048,-0.065
1809,0.030853544881388563,0.039112894005594354,0.0031338667280926473,-1.5857684155750008e-07,0.04919538319981275,-0.0,0.004693547280671322,0.0,-0.20772235693413874,0.011210877626699629,-0.008385566566000001,-4.702413538,-0.065
1810,0.03148689025582881,0.039042945023444485,0.0031882200821105595,-1.623223132736375e-07,0.04937346983500132,-0.0,0.004685153402813338,0.0,-0.21165140845154312,0.01127070457354759,-0.008661163524000001,-1.453413538,-0.07
1811,0.0321867553673136,0.038927619911593686,0.0032435969832416505,-1.6608071159257697e-07,0.048758502771274935,-0.0,0.0046713143893912425,0.0,-0.21467740415761646,0.011137206427688505,-0.008941880987,-0.471721231,-0.072
1812,0.032974500948074394,0.03874011209934795,0.003300128301998313,-1.698497616803143e-07,0.04819454401727169,-0.0,0.004648813451921753,0.0,-0.21786786649477563,0.011016069221260817,-0.009227718955,-0.106182769,-0.072
1813,0.03383418923231596,0.038535514604909574,0.0033579017089104403,-1.7362758667800117e-07,0.048177345767007905,-0.0,0.004624261752589148,0.0,-0.22191694788079236,0.011035846724351052,-0.009518791217,0.031586462,-0.069
1814,0.03475361251279768,0.03840851434886233,0.003417033707638559,-1.774126380778999e-07,0.049434279594681434,-0.0,0.00460902172186348,0.0,-0.22724546142499938,0.01133053152039555,-0.009815211562000001,0.107048,-0.064
1815,0.03572165664721106,0.038316415659360184,0.003477551231525761,-1.8120363827933087e-07,0.049262481945024916,-0.0,0.004597969879123222,0.0,-0.2303488485434797,0.011309270704573549,-0.010117093779,-7.943798154,-0.062
1816,0.03618240621822223,0.03817654901873778,0.003539659973569689,-1.8499953319492603e-07,0.048610156134958886,-0.0,0.0045811858822485335,0.0,-0.23398466465324635,0.011179233621755255,-0.010424551657,-3.045028923,-0.052
1817,0.03673232870155947,0.03802955121219212,0.0036035435190573594,-1.887994531471104e-07,0.049255641665526775,-0.0,0.004563546145463054,0.0,-0.23791621686041103,0.01135327564894932,-0.010737698985,-1.567644308,-0.048
1818,0.037431792528063904,0.03791576557168316,0.0036692845709807645,-1.926026806055168e-07,0.05016978845216158,-0.0,0.00454989186860198,0.0,-0.24242351220734124,0.011547589616810879,-0.011056535763000001,-0.526413538,-0.053
1819,0.038297852695830754,0.037799187757568214,0.0037369054793882184,-1.9640862356981048e-07,0.04930283424538701,-0.0,0.004535902530908186,0.0,-0.24563640897080688,0.011392336217552536,-0.011381289569,-0.126259692,-0.054
1820,0.03928877718181286,0.037677637305150974,0.0038065276055750537,-1.9962033065579185e-07,0.049609216138259415,-0.0,0.0045213164766181166,0.0,-0.25005205523911517,0.011475896168108778,-0.011711960402999998,0.080048,-0.059
1821,0.040372382023039485,0.037553603424555736,0.0038782365737018306,-2.0234174830643782e-07,0.04977192870980565,-0.0,0.0045064324109466885,0.0,-0.25343077621823684,0.01153770086526576,-0.012048775842999999,0.107048,-0.065
1822,0.041519235832775093,0.03739130448951943,0.003952121875106197,-2.0525510079606005e-07,0.04897207149045448,-0.0,0.004486956538742331,0.0,-0.2570454745749192,0.011384425216316442,-0.012391735888999998,0.107048,-0.066
1823,0.042715269711872526,0.037171995832039895,0.00402844107130876,-2.0832679633259142e-07,0.04846762065211499,-0.0,0.004460639499844787,0.0,-0.2601717153967918,0.011285537700865267,-0.012741068118999999,0.107048,-0.068
1824,0.043943653404420614,0.03691010395291714,0.00410720672916665,-2.1152911990971148e-07,0.04887750663454353,-0.0,0.004429212474350057,0.0,-0.26360404148945693,0.011425957972805934,-0.013096772532999998,0.107048,-0.059
1825,0.0452016413940207,0.03666493456590824,0.004188527719622198,-2.148392051795615e-07,0.04899277518118404,-0.0,0.0043997921479089885,0.0,-0.2680546788265763,0.011484301606922126,-0.013459076708999998,0.107048,-0.052
1826,0.046479001519176964,0.036423629147237006,0.004272520815636489,-2.1823818619369252e-07,0.04877400925862123,-0.0,0.00437083549766844,0.0,-0.2712641374129428,0.011475896168108778,-0.013827980646999997,0.107048,-0.044
1827,0.047784140285813174,0.03617548508445743,0.00435940388248985,-2.2171049754558577e-07,0.049130536309492795,-0.0,0.004341058210134891,0.0,-0.275319600090544,0.011600988875154511,-0.014203711924999998,0.107048,-0.018
1828,0.04910560762563459,0.03599737924847169,0.004449244843794527,-2.2524329695127387e-07,0.050606560208442196,-0.0,0.004319685509816602,0.0,-0.2804807505586143,0.011969344870210136,-0.014586384331999996,0.107048,-0.008
1829,0.05044114799624716,0.0358311120340097,0.004542094603240407,-2.2882598884596277e-07,0.04968749371444474,-0.0,0.004299733444081164,0.0,-0.2835229950736823,0.011764647713226205,-0.014976111656999996,0.107048,-0.006
1830,0.051846609316855516,0.035614246686620825,0.004638004410623518,-2.3244983132770626e-07,0.04994370355904729,-0.0,0.0042737096023944985,0.0,-0.2878508397525991,0.011882323856613104,-0.015373007688999997,0.107048,0.002
1831,0.05324126454641815,0.03534003455706805,0.00473705313172696,-2.361076118652296e-07,0.04896033283749062,-0.0,0.0042408041468481655,0.0,-0.2903765615245685,0.011675154511742891,-0.015777186216999996,-0.957721231,0.002
1832,0.05456619575800543,0.03498425718198814,0.0048395603442691285,-2.397933797379013e-07,0.04869613923390084,-0.0,0.004198110861838577,0.0,-0.29368110733615826,0.011638566131025959,-0.01618876103,-0.743798154,-0.02
1833,0.055880371598952434,0.03461002313951378,0.004945624387679961,-2.4350222528687217e-07,0.04858794591866405,-0.0,0.004153202776741654,0.0,-0.29761437447930733,0.011653893695920892,-0.016607959705999997,-0.311798154,-0.035
1834,0.05722839227816132,0.03429431033529546,0.00505527161921067,-2.4723009778323766e-07,0.04962345690784258,-0.0,0.004115317240235455,0.0,-0.3026090667643219,0.011927812113720643,-0.017034896033999995,-0.047336615,-0.038
1835,0.058624207098502676,0.03399462618204088,0.005168614295886613,-2.509736551613205e-07,0.04924172001684543,-0.0,0.004079355141844905,0.0,-0.3054431150818622,0.011893695920889989,-0.017469683802999996,-3.309490462,-0.033
1836,0.059785398581776464,0.033657983466797894,0.005285768941255192,-2.54730140040781e-07,0.048890870586239005,-0.0,0.004038958016015747,0.0,-0.30946180745692203,0.011887268232385662,-0.017912436801999995,-0.893336615,0.017
1837,0.061041124280738275,0.0333312809682186,0.005406965944896005,-2.5849727743648514e-07,0.04950152484037934,-0.0,0.003999753716186232,0.0,-0.3131849059457971,0.012065265760197775,-0.018363268819999997,-0.255028923,0.055
1838,0.06242179745382939,0.033037581779070666,0.005532337456064655,-2.622731903660612e-07,0.05022137759806374,-0.0,0.0039645098134884794,0.0,-0.3175076318950454,0.012248702101359704,-0.018822407434999997,-0.025875077,0.051
1839,0.06390243606972179,0.032752330727368786,0.005661920507262947,-2.6605633021933083e-07,0.04945358710471842,-0.0,0.003930279687284254,0.0,-0.32081668754243986,0.012126576019777503,-0.019290080225,0.059278769,0.028
1840,0.06546878554745905,0.032458161086080684,0.005796398783913579,-2.698454193110953e-07,0.04905921383054736,-0.0,0.003894979330329682,0.0,-0.32470683799291106,0.012083559950556244,-0.019766287190000002,0.074509538,0.027
1841,0.06709208655332201,0.032191307238072585,0.005947080386825005,-2.7363940348425383e-07,0.04993005795362145,-0.0,0.00386295686856871,0.0,-0.32864024835148054,0.012313967861557478,-0.020251255908,0.098048,0.007
1842,0.06877148956437192,0.03193368202201955,0.006129038779899324,-2.774374130030589e-07,0.0490170267045511,-0.0,0.003832041842642346,0.0,-0.3321452804581895,0.012109765142150803,-0.020745213957000002,0.104971077,-0.006
1843,0.07048493697364228,0.03162011240046353,0.006329235239454565,-2.8123873028967526e-07,0.04807760795562272,-0.0,0.003794413488055623,0.0,-0.3349491929590134,0.011921384425216315,-0.021248161337000002,0.071048,-0.013
1844,0.07224180029975982,0.03126555180393695,0.006506807543157566,-2.850427633052441e-07,0.048510515925665215,-0.0,0.0037518662164724337,0.0,-0.3385305663927752,0.012083065512978988,-0.021760439415000003,0.097355692,-0.024
1845,0.07405295492552039,0.03093762840966871,0.006615505021864308,-2.882525606332538e-07,0.04883069652493535,-0.0,0.003712515409160245,0.0,-0.3432723707020425,0.012219530284301608,-0.022282161980000003,0.104971077,-0.026
1846,0.07588012828779928,0.030610549569630968,0.006639206530199844,-2.909720686900223e-07,0.048554738034393044,-0.0,0.003673265948355716,0.0,-0.3462528792620236,0.012218541409147096,-0.022813442821,0.057894154,-0.024
1847,0.07774920707653371,0.030272767437271853,0.00661304638383531,-2.938835117272265e-07,0.04927512666696959,-0.0,0.003632732092472622,0.0,-0.35068051514545245,0.012465265760197776,-0.023354509516000002,0.093201846,-0.062
1848,0.07962553705887014,0.029977629684698172,0.006576524422139656,-2.9695329793593103e-07,0.05037577099144016,-0.0,0.0035973155621637806,0.0,-0.35547083792346396,0.01274363411619283,-0.023905475854000005,0.103586462,-0.018
1849,0.08154092747156434,0.029647375786933758,0.006541365554991355,-2.9964274795626035e-07,0.04971521666719703,-0.0,0.003557685094432051,0.0,-0.3586652066764655,0.012620024721878864,-0.024466569413000003,0.106355692,0.043
1850,0.08350608909449446,0.02922442340093945,0.006592935913650853,4.047684922708735e-06,0.048938551413776905,-1.6034462924123254e-06,0.003506930808112734,0.0,-0.2740113114536611,0.012712484548825712,-0.025038017771,0.107048144,0.0210419
1851,0.08534930051360846,0.028947050896786,0.006815895886976383,1.2742557367014808e-05,0.04731556680842436,-4.986103993739367e-06,0.00347364610761432,0.0,-0.2613440775462027,0.012492954264524105,-0.025600590586999997,0.104520396,0.0134796
1852,0.08768872404793897,0.02887531141397938,0.0071147915246380965,2.1442823606743382e-05,0.046455473205446435,-8.449163462864906e-06,0.0034650373696775254,0.0,-0.25573372189015153,0.012398516687268234,-0.026226885242999997,0.062422531,0.0127106
1853,0.08987218109495673,0.028907264203655088,0.007406796369455421,3.014829019480924e-05,0.046855211742724744,-1.1959445829811764e-05,0.0034688717044386104,0.0,-0.26120356400827854,0.012498393077873919,-0.02685079033,0.104594283,-0.0009827
1854,0.09205876522099682,0.029125125980622394,0.007704517996115398,3.885253394784437e-05,0.04903851478290071,-1.5501389617331504e-05,0.003495015117674687,0.0,-0.28267513113662485,0.012904820766378245,-0.027472533425999996,0.107048144,-0.0201447
1855,0.09415666310794464,0.02928011471616594,0.008008200878702567,4.754937258356915e-05,0.0483074699330407,-1.9065357326824066e-05,0.0035136137659399127,0.0,-0.2742618685247574,0.012822249690976515,-0.028090862851999996,0.107048144,-0.0318939
1856,0.096308481201068,0.029469391334878754,0.008315519903070235,5.624532643188578e-05,0.047396881289187454,-2.2649509745018483e-05,0.0035363269601854505,0.0,-0.27451494072648197,0.012723856613102595,-0.028716019617999994,0.107048144,-0.0352692
1857,0.09845357747609654,0.029938146807152927,0.008624471587368421,6.494978644915679e-05,0.049630410925195836,-2.6254642893172776e-05,0.003592577616858351,0.0,-0.2843162107458912,0.01303584672435105,-0.029347207200999995,0.107048144,-0.0268951
1858,0.1005967711095364,0.030516727954258523,0.008934772052344608,7.364735831419141e-05,0.0506462161790248,-2.987189883546353e-05,0.0036620073545110226,0.0,-0.2898430443796987,0.013152533992583437,-0.029983742866999993,0.107048144,-0.0036957
1859,0.10280188386483834,0.03115800345941528,0.00924590702204394,8.234455959949463e-05,0.04994938603312124,-3.350222416374849e-05,0.0037389604151298337,0.0,-0.290662728493635,0.013093695920889988,-0.030628926496999994,0.107048144,0.0155304
1860,0.10505896446343338,0.03184266431379004,0.009557429874817048,9.105228736147174e-05,0.0498253315982004,-3.714817515024858e-05,0.003821119717654805,0.0,-0.29516859516958943,0.0130946847960445,-0.03127934442099999,0.107048144,0.0299927
1861,0.10739063489742913,0.03275578628255094,0.009862303604305985,9.97546345437162e-05,0.050571557232601455,-4.0801973963329086e-05,0.003930694353906113,0.0,-0.29519616829724893,0.013202966625463535,-0.031942392923999995,-0.238838173,0.0271301
1862,0.10908297742730846,0.034065293014222287,0.010172924210197254,0.0001084540787879498,0.05001163895343508,-4.4465416283089334e-05,0.004087835161706674,0.0,-0.2944904275087135,0.013095673671199013,-0.032537054238,-0.340729896,0.010553
1863,0.11087303184499177,0.03569414719406666,0.010495667020553535,0.00011716000784605507,0.049292479762184066,-4.814168887613569e-05,0.004283297663287999,0.0,-0.2886140681302479,0.01300024721878863,-0.033131943129999994,-0.053932266,0.000769
1864,0.1127495927060992,0.03761501466389201,0.010817737927196305,0.00012586788610493646,0.050600690438653506,-5.182737388743368e-05,0.0045138017596670415,0.0,-0.29204378064248193,0.01319060568603214,-0.03372728717799999,0.069128523,-0.0089081
1865,0.11468455060705769,0.04006730621919149,0.011138982792204316,0.00013457030738834395,0.05264955220214432,-5.5517898814479974e-05,0.004808076746302978,0.0,-0.30875135012455635,0.013449690976514217,-0.034323427749,0.106588832,-0.0167053
1866,0.11663797186749557,0.042810435775831636,0.011459610827369926,0.0001432737898361282,0.05276426397780716,-5.921551518543945e-05,0.005137252293099796,0.0,-0.30384153934755265,0.013400741656365884,-0.034919795898,0.107047402,-0.0207428
1867,0.11862852710136465,0.04561910503920448,0.011780750758873961,0.00015198056693255338,0.05475569526728805,-6.292245253787735e-05,0.005474292604704538,0.0,-0.3169096141821979,0.013651421508034611,-0.03551445721199999,0.107048144,-0.0267456
1868,0.12060414847016633,0.04871615939692473,0.01210312752209898,0.0001606748505847407,0.057413813607583145,-6.663159051461462e-05,0.005845939127630968,0.0,-0.332126354083504,0.013968355995055623,-0.036107411691,0.107048144,-0.0133514
1869,0.12261346496517626,0.0519887122822883,0.012426624633429017,0.0001693398480693628,0.05661306290404318,-7.033339288324642e-05,0.006238645473874596,0.0,-0.32493129792782455,0.013770086526576021,-0.036698545545999994,0.107048144,0.0110443
1870,0.12461920755833328,0.055569421912643094,0.012666870828087881,0.00017802654125640633,0.05866727073126267,-7.40493632520538e-05,0.006668330629517171,0.0,-0.3359306548414729,0.013998516687268233,-0.037288427721999994,0.107048144,0.0128387
1871,0.12685487993149963,0.05885259533251176,0.012793165987544765,0.0001867544265271207,0.05818474426307201,-7.77896464599057e-05,0.007062311439901411,0.0,-0.32715080590771023,0.013833374536464773,-0.037901181486999995,0.107048144,0.0276215
1872,0.12989418086443438,0.06121148577062123,0.012951851097705363,0.00019548027225621726,0.05740388816012552,-8.153461253142458e-05,0.007345378292474548,0.0,-0.3229227956473147,0.013702348578491966,-0.03861111105799999,0.103250345,0.0196106
1873,0.1328570534240523,0.06300680459251978,0.013171346425405394,0.0002042061964491672,0.059859655152641876,-8.528405129877193e-05,0.0075608165511023735,0.0,-0.34178118443502115,0.014049938195302843,-0.03933344362999999,0.040076989,0.006665
1874,0.13563882120362705,0.0643786104803221,0.013394925512554964,0.00021293338860165707,0.06130778997180514,-8.90391147309425e-05,0.007725433257638652,0.0,-0.3485748680724701,0.01418096415327565,-0.040064082798999985,0.103360643,-0.0047211
1875,0.13852199605948748,0.06543850920330357,0.013546924974788844,0.00022207957898236962,0.06015157932439809,-9.29797624908555e-05,0.007852621104396428,0.0,-0.33949229287293076,0.014009888751545118,-0.04080359750999999,0.107048144,-0.0261688
1876,0.14139472055713667,0.06604914885227381,0.013624057657498924,0.0002318970872117051,0.06049854021071001,-9.721546498097477e-05,0.007925897862272857,0.0,-0.3472028222506057,0.014057354758961683,-0.041551873973999995,0.107048144,-0.03591
1877,0.14427187173411532,0.0661419737205495,0.013794490489663623,0.0002422171824006082,0.06165259488304189,-0.00010167418138491631,0.00793703684646594,0.0,-0.35243827800675015,0.014247713226205192,-0.04230777430099999,0.107048144,-0.0421906
1878,0.1471345518692501,0.06591506786898829,0.014061556999225724,0.00025303961542943564,0.06245685079814335,-0.00010635643315340839,0.007909808144278595,0.0,-0.3569660415838668,0.014363411619283065,-0.043071526068999985,0.107048144,-0.0501801
1879,0.15009123540839195,0.06541927717696576,0.014338749518612368,0.00026428308657112503,0.0624846405108375,-0.00011122758232392226,0.007850313261235892,0.0,-0.368452175140629,0.014483559950556243,-0.043843243066999986,0.10578678,-0.0484711
1880,0.1532329845880351,0.06481856291562187,0.014622214501788258,0.00027603147954149087,0.061585554368082815,-0.00011632452073418898,0.007778227549874624,0.0,-0.3739088819379317,0.014443510506798516,-0.04462201498299998,0.083533611,-0.0293518
1881,0.15662422589922326,0.06410922977286258,0.014901085680391031,0.0002883678197797329,0.06243801211924535,-0.00012168295123419783,0.00769310757274351,0.0,-0.37844915541977486,0.014649690976514215,-0.04544379914099998,0.083570324,-0.0027771
1882,0.15953439446446158,0.06314531905396599,0.01518573271302435,0.0003012076614224896,0.06105907956782961,-0.00012726683601873648,0.007577438286475918,0.0,-0.37926738096692586,0.014557725587144623,-0.04621073700099998,0.105823908,-0.0085236
1883,0.16262451921960577,0.06189884629541131,0.01548251371995131,0.00031454930485756927,0.05943144927625486,-0.0001330780177978854,0.007427861555449357,0.0,-0.37454177397688304,0.014428182941903584,-0.04698564009099998,-0.328924388,-0.0126251
1884,0.1655983153961812,0.06027486931510577,0.015779391463410185,0.00032847712501136387,0.060758935647545934,-0.00013915367855967198,0.007232984317812692,0.0,-0.3844568172660175,0.014725339925834365,-0.047764298217999976,-1.444016073,0.0192902
1885,0.1683007052894091,0.05835593765897705,0.01607674634946601,0.00034307955418907737,0.060440778022302556,-0.0001455311653947761,0.007002712519077246,0.0,-0.3900785216749529,0.01477231149567367,-0.04854989747399997,-0.497720327,-0.000769
1886,0.1710346818718723,0.05646411730969237,0.016368818974325027,0.0003583556766835967,0.06009613186506903,-0.00015221113612744482,0.006775694077163085,0.0,-0.3885695782397174,0.014833621755253401,-0.04933674840899997,-0.011093348,-0.0228149
1887,0.1739405705104464,0.054623175867618085,0.01657120802737686,0.0003743027950031273,0.06065880100323584,-0.00015919423928771538,0.0065547811041141695,0.0,-0.4003850306564724,0.015053646477132263,-0.05012359934399997,-0.088839021,-0.0368927
1888,0.17705757043306036,0.052713821886252975,0.01669017987423965,0.0003909205339027654,0.06186744394243064,-0.00016648111296449714,0.006325658626350357,0.0,-0.4237861464164615,0.015443757725587145,-0.05090999512299997,0.064688486,-0.0424042
